college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
Vandayar Engineering College -Thanjavur(Dist),INFORMATION TECHNOLOGY,96.5,,,,,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96.5,,93.0,86.0,94.0,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING,97.0,98.0,84.0,86.0,90.5,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,90.5,,,,,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,,,,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),INFORMATION TECHNOLOGY,107.5,82.0,99.5,99.0,95.0,,,2021.0
Annai College of Engineering and Technology -Thanjavur(Dist),MECHANICAL ENGINEERING,95.5,,,,,,,2021.0
Vetri Vinayaha College of Engineering and Technology -Thiruchirappalli(Dist),INFORMATION TECHNOLOGY,95.5,,90.0,,,,,2021.0
Sri Bharathi Engineering College for women -Pudukkottai(Dist),CIVIL ENGINEERING,105.0,,,,,,,2021.0
Sri Bharathi Engineering College for women -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING,124.5,85.5,101.0,,,,,2021.0
Sri Bharathi Engineering College for women -Pudukkottai(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,92.0,,,,,,,2021.0
Sri Bharathi Engineering College for women -Pudukkottai(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,109.0,,,,,,,2021.0
Sri Bharathi Engineering College for women -Pudukkottai(Dist),INFORMATION TECHNOLOGY,122.0,94.5,84.0,106.5,90.0,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,102.0,89.0,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),AGRICULTURAL ENGINEERING,88.0,,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING,79.0,,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,96.5,,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),INFORMATION TECHNOLOGY,88.5,,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),MECHANICAL ENGINEERING,91.5,,,,,,,2021.0
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94.5,,,,,,,2021.0
As-Salam College of Engineering and Technology -Thanjavur(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,87.0,,,,,,,2021.0
As-Salam College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING,111.0,,,,,,,2021.0
As-Salam College of Engineering and Technology -Thanjavur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,123.5,,,,,,,2021.0
As-Salam College of Engineering and Technology -Thanjavur(Dist),INFORMATION TECHNOLOGY,87.0,,,,,,,2021.0
As-Salam College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),91.0,,,,,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),AGRICULTURAL ENGINEERING,87.5,,,,,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),99.0,85.0,88.0,,,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),BIO MEDICAL ENGINEERING,115.0,100.5,88.5,,96.0,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),COMPUTER SCIENCE AND ENGINEERING,122.0,85.5,86.5,,82.5,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,110.5,,,,97.5,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,89.0,,,,,,,2021.0
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),MECHANICAL ENGINEERING,90.5,,,,,,,2021.0
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),88.0,,83.0,,,,,2021.0
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),COMPUTER SCIENCE AND ENGINEERING,97.5,83.0,88.0,,85.5,,,2021.0
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,83.0,,,,,,,2021.0
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,83.0,,,,,,,2021.0
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),MECHANICAL ENGINEERING,81.5,,,,,,,2021.0
Kings College of Engineering - Pudukottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.5,131.0,116.0,123.0,88.0,,,2021.0
Kings College of Engineering - Pudukottai,CIVIL ENGINEERING,91.5,84.5,,,90.5,,,2021.0
Kings College of Engineering - Pudukottai,COMPUTER SCIENCE AND ENGINEERING,143.5,125.5,111.0,128.5,96.5,,,2021.0
Kings College of Engineering - Pudukottai,ELECTRONICS AND COMMUNICATION ENGINEERING,115.0,82.0,87.0,106.5,89.5,,,2021.0
Kings College of Engineering - Pudukottai,ELECTRICAL AND ELECTRONICS ENGINEERING,93.0,91.5,,,90.5,,85.5,2021.0
Kings College of Engineering - Pudukottai,INFORMATION TECHNOLOGY,138.5,117.5,106.5,,104.5,,,2021.0
Kings College of Engineering - Pudukottai,MECHANICAL ENGINEERING,93.5,84.0,,,79.5,,,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147.5,138.0,124.5,146.0,97.0,,101.0,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,CIVIL ENGINEERING,124.5,104.0,95.0,,,,,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,158.5,139.0,128.5,142.5,104.0,,133.5,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,140.5,131.5,102.5,99.5,87.5,,,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,114.5,92.0,100.5,,107.5,,,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,INFORMATION TECHNOLOGY,144.5,134.5,117.0,,86.5,,,2021.0
Mount Zion College of Engineering and Technology - Pudukkottai,MECHANICAL ENGINEERING,124.0,97.0,80.5,,,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),122.5,107.5,95.0,112.5,95.5,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,CIVIL ENGINEERING,96.5,,,,,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,135.5,117.5,111.5,125.0,84.0,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,105.0,87.0,96.5,94.0,,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,88.0,,,,,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,MECHANICAL ENGINEERING,85.0,,81.0,,,,,2021.0
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),116.0,99.0,97.5,,86.0,,,2021.0
Sudharsan Engineering College - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,117.5,80.5,103.0,85.5,83.0,,,2021.0
Sudharsan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),95.0,,,,,,,2021.0
Sudharsan Engineering College - Pudukkottai,CIVIL ENGINEERING,99.5,,,,,,,2021.0
Sudharsan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,124.0,83.5,98.0,,81.0,,,2021.0
Sudharsan Engineering College - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,119.0,,,,,,,2021.0
Sudharsan Engineering College - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,,,,,,2021.0
MNSK College of Engineering - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,86.0,,,,,,,2021.0
MNSK College of Engineering - Pudukkottai,AGRICULTURAL ENGINEERING,96.0,,,,,,,2021.0
MNSK College of Engineering - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,100.0,,,,,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.0,87.5,111.0,90.0,100.5,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,CIVIL ENGINEERING,126.5,,,,,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,COMPUTER SCIENCE AND ENGINEERING,122.5,81.0,88.5,,88.0,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,ELECTRONICS AND COMMUNICATION ENGINEERING,84.0,,,,,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,ELECTRICAL AND ELECTRONICS ENGINEERING,85.0,,,,,,,2021.0
Chendhuran College of Engineering and Technology - Pudukottai,MECHANICAL ENGINEERING,82.5,,,,,,,2021.0
University Departments of Anna University of Tech. Tirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181.5,172.0,176.5,,171.0,,151.5,2021.0
University Departments of Anna University of Tech. Tirunelveli,COMPUTER SCIENCE AND ENGINEERING,179.0,172.5,167.0,180.0,160.5,,129.0,2021.0
University Departments of Anna University of Tech. Tirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,175.0,168.5,161.0,169.5,150.0,,122.5,2021.0
University Departments of Anna University of Tech. Tirunelveli,GEO INFORMATICS,153.5,132.5,120.0,141.5,117.0,131.5,115.5,2021.0
University Departments of Anna University of Tech. Tirunelveli,MECHANICAL ENGINEERING,155.0,135.5,115.5,151.5,126.5,102.0,117.5,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),CIVIL ENGINEERING,130.0,83.0,97.5,123.5,91.5,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),COMPUTER SCIENCE AND ENGINEERING,171.57,165.0,142.0,163.5,146.0,145.0,102.5,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),ELECTRONICS AND COMMUNICATION ENGINEERING,169.5,160.0,127.5,163.5,122.5,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),ELECTRICAL AND ELECTRONICS ENGINEERING,151.0,139.0,118.0,137.5,97.0,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),INFORMATION TECHNOLOGY,168.0,158.0,135.5,150.5,127.5,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),MECHANICAL ENGINEERING,135.5,112.5,86.0,112.0,100.0,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),CIVIL ENGINEERING (TAMIL MEDIUM),92.0,,,,,,,2021.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),MECHANICAL ENGINEERING (TAMIL MEDIUM),88.5,,,,,,,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),CIVIL ENGINEERING,116.0,98.0,99.0,,98.0,,,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,150.5,133.5,153.5,121.0,,134.0,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,113.5,127.0,158.5,102.0,,103.0,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),MECHANICAL ENGINEERING,96.0,,,,,,,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),CIVIL ENGINEERING (TAMIL MEDIUM),107.5,,,,,,,2021.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),MECHANICAL ENGINEERING (TAMIL MEDIUM),105.5,,,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,82.5,,,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",CIVIL ENGINEERING,106.0,,,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING,106.5,86.0,96.5,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",ELECTRONICS AND COMMUNICATION ENGINEERING,115.0,87.0,90.0,,112.0,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",ELECTRICAL AND ELECTRONICS ENGINEERING,92.5,,,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",MECHANICAL ENGINEERING,81.0,,,,,,,2021.0
"Thamirabharani Engineering College, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),93.5,,,,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,154.0,109.0,147.5,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),AGRICULTURAL ENGINEERING,125.5,82.5,88.0,,105.0,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),149.5,142.5,104.0,135.5,105.0,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),BIO MEDICAL ENGINEERING,141.0,118.0,105.5,108.5,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),CIVIL ENGINEERING,113.5,91.5,,104.0,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING,154.5,143.0,89.5,150.5,117.5,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,156.0,143.0,113.0,147.0,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,138.0,119.5,109.5,,,,,2021.0
Rohini College of Engineering and Technology - Kanniyakumari (Dist),MECHANICAL ENGINEERING,143.0,102.0,104.5,97.5,83.5,,,2021.0
Stella Mary's College of Engineering,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.5,101.0,92.0,112.5,125.0,,,2021.0
Stella Mary's College of Engineering,CIVIL ENGINEERING,98.0,,,,,,,2021.0
Stella Mary's College of Engineering,COMPUTER SCIENCE AND ENGINEERING,138.0,113.5,92.0,134.0,102.0,,,2021.0
Stella Mary's College of Engineering,ELECTRONICS AND COMMUNICATION ENGINEERING,131.0,102.5,84.0,,119.5,,,2021.0
Stella Mary's College of Engineering,ELECTRICAL AND ELECTRONICS ENGINEERING,98.0,83.5,92.5,90.5,,,,2021.0
Stella Mary's College of Engineering,MECHANICAL ENGINEERING,112.0,96.5,101.5,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,97.0,,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",COMPUTER SCIENCE AND BUSSINESS SYSTEM,95.5,,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",CIVIL ENGINEERING,91.0,,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING,117.0,82.0,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",ELECTRONICS AND COMMUNICATION ENGINEERING,106.0,84.0,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,,,,,,2021.0
"Universal College of Engineering & Technology, Thirunelveli",MECHANICAL ENGINEERING,88.5,,,,,,,2021.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.0,116.5,117.0,109.5,130.5,,,2021.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",COMPUTER SCIENCE AND ENGINEERING,146.0,85.0,121.0,81.0,119.5,,118.5,2021.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,103.0,112.5,,90.5,,100.0,2021.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ELECTRICAL AND ELECTRONICS ENGINEERING,106.0,,101.5,,,,,2021.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",MECHANICAL ENGINEERING,115.5,107.0,85.5,,,,,2021.0
Lourdes Mount College of Engineering Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.5,108.5,125.5,,90.0,,,2021.0
Lourdes Mount College of Engineering Technology,COMPUTER SCIENCE AND ENGINEERING,130.5,113.5,104.5,108.0,,,,2021.0
Lourdes Mount College of Engineering Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,116.0,92.5,90.0,96.5,,,,2021.0
Lourdes Mount College of Engineering Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,101.0,87.5,,,,,,2021.0
Lourdes Mount College of Engineering Technology,INFORMATION TECHNOLOGY,116.0,100.5,93.0,,,,,2021.0
Ramco Institute of Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,151.5,145.5,144.0,120.0,,,2021.0
Ramco Institute of Technology,COMPUTER SCIENCE AND BUSSINESS SYSTEM,153.5,142.5,136.0,127.5,129.5,,,2021.0
Ramco Institute of Technology,CIVIL ENGINEERING,133.5,93.0,108.5,118.5,108.5,,,2021.0
Ramco Institute of Technology,COMPUTER SCIENCE AND ENGINEERING,172.5,160.0,144.0,139.5,98.0,,,2021.0
Ramco Institute of Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,154.0,138.5,140.0,107.0,,,2021.0
Ramco Institute of Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,145.0,129.0,125.5,139.0,108.0,,120.0,2021.0
Ramco Institute of Technology,INFORMATION TECHNOLOGY,166.0,153.0,146.0,133.0,109.0,,,2021.0
Ramco Institute of Technology,MECHANICAL ENGINEERING,135.0,115.0,109.0,,105.0,,,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.0,135.5,145.0,,102.0,,94.5,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",CIVIL ENGINEERING,125.0,103.0,,114.5,97.0,,,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",COMPUTER SCIENCE AND ENGINEERING,155.0,139.5,120.0,137.5,114.5,,123.0,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,143.0,120.5,,123.0,,123.5,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ELECTRICAL AND ELECTRONICS ENGINEERING,137.0,107.5,103.5,134.0,100.5,,117.0,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",INFORMATION TECHNOLOGY,143.0,133.0,114.0,124.0,109.0,,84.0,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",MECHANICAL ENGINEERING,117.5,83.5,95.0,,91.0,,118.5,2021.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),144.5,137.0,118.5,,115.5,,96.0,2021.0
Good Shepherd College of Engineering & Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,102.5,,,,,,,2021.0
Good Shepherd College of Engineering & Technology,COMPUTER SCIENCE AND ENGINEERING,120.5,96.0,,,105.5,,,2021.0
Good Shepherd College of Engineering & Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,,,,,,,2021.0
Good Shepherd College of Engineering & Technology,INFORMATION TECHNOLOGY,112.0,,,,,,,2021.0
Good Shepherd College of Engineering & Technology,MECHANICAL ENGINEERING,96.5,,,,,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,127.0,103.0,,113.5,119.5,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),CIVIL ENGINEERING,79.5,,,,,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),COMPUTER SCIENCE AND ENGINEERING,143.0,130.0,105.5,114.0,104.5,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,120.5,124.5,,,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,91.0,85.0,,,,,,2021.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),MECHANICAL ENGINEERING,80.0,,,,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,155.0,143.0,129.5,153.5,113.5,,146.5,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",AGRICULTURAL ENGINEERING,83.0,,,,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),151.0,138.0,129.0,,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",BIO MEDICAL ENGINEERING,121.5,100.0,119.0,,117.0,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",BIO TECHNOLOGY,113.0,107.5,102.0,,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND BUSSINESS SYSTEM,146.5,132.5,115.5,144.0,116.5,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND DESIGN,142.5,129.0,114.0,139.5,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",CIVIL ENGINEERING,127.5,117.5,103.5,,93.5,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",CHEMICAL ENGINEERING,116.5,,,,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),140.0,129.5,98.0,140.5,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING,159.5,147.0,128.5,148.0,99.5,,107.0,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,147.5,133.5,116.0,143.0,94.0,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,129.5,121.0,96.5,129.0,92.5,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",INFORMATION TECHNOLOGY,151.5,140.0,127.5,147.0,110.5,,95.0,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",MECHANICAL ENGINEERING,118.5,104.0,103.0,114.5,,,,2021.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),146.5,134.0,123.0,144.5,112.0,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,101.5,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",CHEMICAL ENGINEERING,84.5,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",COMPUTER SCIENCE AND ENGINEERING,124.0,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",FOOD TECHNOLOGY,85.5,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",INFORMATION TECHNOLOGY,129.5,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",PETRO CHEMICAL TECHNOLOGY,122.5,,,,,,,2021.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",PHARMACEUTICAL TECHNOLOGY,92.5,,,,,,,2021.0
Maria College of Engineering and Technology- Kanyakumari,COMPUTER SCIENCE AND ENGINEERING,114.5,85.5,,87.0,,,,2021.0
Maria College of Engineering and Technology- Kanyakumari,ELECTRICAL AND ELECTRONICS ENGINEERING,100.0,,,,,,,2021.0
Maria College of Engineering and Technology- Kanyakumari,MECHANICAL ENGINEERING,94.5,,,,,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.0,105.5,88.0,,122.5,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),CIVIL ENGINEERING,93.0,,,,,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING,138.0,107.0,98.5,,,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,104.5,94.5,95.0,,,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,92.5,,,,,,,2021.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),MECHANICAL ENGINEERING,106.5,84.5,,,,,,2021.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,86.5,,,,,,,2021.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",COMPUTER SCIENCE AND ENGINEERING,88.5,,,,,,,2021.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",ELECTRONICS AND COMMUNICATION ENGINEERING,104.5,,,,,,,2021.0
Chandy College of Engineering -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.0,97.5,88.0,95.5,115.5,111.5,,2021.0
Chandy College of Engineering -Thoothukudi(Dist),CIVIL ENGINEERING,94.0,,,,,,,2021.0
