college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),143.0,137.0,119.0,,115.5,,97.5,2022.0
Good Shepherd College of Engineering & Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,103.0,,,,,,,2022.0
Good Shepherd College of Engineering & Technology,COMPUTER SCIENCE AND ENGINEERING,120.5,96.0,,,107.0,,,2022.0
Good Shepherd College of Engineering & Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,89.0,,,,,,,2022.0
Good Shepherd College of Engineering & Technology,INFORMATION TECHNOLOGY,114.0,,,,,,,2022.0
Good Shepherd College of Engineering & Technology,MECHANICAL ENGINEERING,95.0,,,,,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,127.0,101.0,,112.0,117.5,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),CIVIL ENGINEERING,79.5,,,,,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),COMPUTER SCIENCE AND ENGINEERING,143.0,129.0,105.5,113.5,103.0,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,119.5,123.0,,,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,91.5,85.0,,,,,,2022.0
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),MECHANICAL ENGINEERING,79.5,,,,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.0,141.5,129.0,155.0,111.5,,145.0,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",AGRICULTURAL ENGINEERING,81.0,,,,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),151.0,137.5,128.5,,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",BIO MEDICAL ENGINEERING,121.0,100.0,121.0,,118.5,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",BIO TECHNOLOGY,114.5,108.5,103.5,,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND BUSSINESS SYSTEM,144.5,131.5,115.5,145.0,118.0,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND DESIGN,141.5,129.5,114.0,139.0,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",CIVIL ENGINEERING,128.0,117.0,101.5,,93.0,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",CHEMICAL ENGINEERING,116.5,,,,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),140.5,129.5,100.0,139.0,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING,158.0,146.0,129.5,148.5,98.0,,107.0,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,149.0,133.5,115.0,142.5,95.5,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ELECTRICAL AND ELECTRONICS ENGINEERING,129.5,121.0,95.5,129.5,92.0,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",INFORMATION TECHNOLOGY,150.5,140.0,125.5,146.0,110.5,,96.0,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",MECHANICAL ENGINEERING,118.0,103.5,101.5,113.0,,,,2022.0
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),147.0,133.0,121.5,143.5,111.0,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,101.5,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",CHEMICAL ENGINEERING,83.5,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",COMPUTER SCIENCE AND ENGINEERING,125.5,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",FOOD TECHNOLOGY,85.5,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",INFORMATION TECHNOLOGY,128.0,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",PETRO CHEMICAL TECHNOLOGY,123.0,,,,,,,2022.0
"Sun College of Engineering and Technology, Ammandivilai & Post, Kanyakumari District ",PHARMACEUTICAL TECHNOLOGY,94.0,,,,,,,2022.0
Maria College of Engineering and Technology- Kanyakumari,COMPUTER SCIENCE AND ENGINEERING,114.0,87.0,,85.0,,,,2022.0
Maria College of Engineering and Technology- Kanyakumari,ELECTRICAL AND ELECTRONICS ENGINEERING,100.0,,,,,,,2022.0
Maria College of Engineering and Technology- Kanyakumari,MECHANICAL ENGINEERING,95.0,,,,,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135.5,105.5,88.5,,120.5,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),CIVIL ENGINEERING,93.0,,,,,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING,136.5,108.5,97.0,,,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,104.5,94.5,97.0,,,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,92.0,,,,,,,2022.0
Mar Ephraem College of Engineering and Technology- Kanniyakumari (Dist),MECHANICAL ENGINEERING,104.5,85.5,,,,,,2022.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,85.5,,,,,,,2022.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",COMPUTER SCIENCE AND ENGINEERING,90.5,,,,,,,2022.0
"M.E.T ENGINEERING CO.PDF target=""_blank"">EGE -Kanniyakumari(Dist)""",ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,,,,,,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,97.0,86.5,95.5,113.5,112.0,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),CIVIL ENGINEERING,93.5,,,,,,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,146.0,102.0,99.0,137.5,126.0,,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,127.0,100.5,89.5,,99.5,,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,97.0,,,,,,,2022.0
Chandy College of Engineering -Thoothukudi(Dist),MECHANICAL ENGINEERING,97.5,,,,,,,2022.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,,,,,,,2022.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,94.0,,,,,,,2022.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,110.0,,,,,,,2022.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,122.5,99.0,87.5,,116.0,,92.5,2022.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,119.5,87.5,79.5,96.0,88.0,,95.0,2022.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,123.5,107.5,114.0,119.5,98.5,,,2022.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,104.5,,98.5,,102.5,,,2022.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),MECHANICAL ENGINEERING,106.0,88.5,,,92.5,,,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.0,86.0,102.0,134.5,84.0,,,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),BIO MEDICAL ENGINEERING,131.5,82.0,92.5,96.5,118.0,,118.0,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,128.5,83.0,106.5,83.5,104.0,,,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,122.5,93.5,84.0,104.0,,,95.0,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,85.0,,,,,,,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),INFORMATION TECHNOLOGY,106.5,87.5,,,95.0,,,2022.0
Holy Cross Engineering College -Thoothukudi(Dist),MECHANICAL ENGINEERING,87.5,83.0,,,,,,2022.0
Sivaji College of Engineering and Technology- Kanniyakumari,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96.5,,,,,,,2022.0
Sivaji College of Engineering and Technology- Kanniyakumari,AGRICULTURAL ENGINEERING,104.5,,,,,,,2022.0
Sivaji College of Engineering and Technology- Kanniyakumari,COMPUTER SCIENCE AND ENGINEERING,88.5,88.0,88.5,,,,,2022.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,83.0,,,,,,,2022.0
Unnamalai Institute of Technology -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,117.5,79.5,91.0,,100.0,,,2022.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,,,,,,2022.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,81.5,,,,,,,2022.0
Unnamalai Institute of Technology -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),83.0,,,,,,,2022.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),AERONAUTICAL ENGINEERING,127.0,,,,,,,2022.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,97.0,92.0,,,,,,2022.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,92.0,,,,,,,2022.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,128.0,,,,,,,2022.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),MECHANICAL ENGINEERING,90.0,,,,,,,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,150.0,126.0,102.0,130.5,91.0,,118.5,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),CIVIL ENGINEERING,98.0,89.0,,,,,,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,156.0,137.5,96.0,133.0,88.5,,,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,123.0,107.0,110.5,120.5,,,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,138.5,112.5,,99.5,122.0,,,2022.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,133.0,117.0,96.5,113.0,,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.0,89.5,106.5,115.5,88.0,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,127.5,88.0,96.5,94.5,119.0,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,95.5,,,,,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,91.5,,,,,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,94.0,85.0,,94.5,93.0,,,2022.0
DMI Engineering College -Kanniyakumari(Dist),MECHANICAL ENGINEERING,85.0,80.5,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,85.5,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),CIVIL ENGINEERING,90.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),COMPUTER SCIENCE AND ENGINEERING,99.5,,89.0,,87.0,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,84.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,93.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),INDUSTRIAL ENGINEERING AND MANAGEMENT,83.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),INFORMATION TECHNOLOGY,84.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),MECHANICAL ENGINEERING,84.0,,,,,,,2022.0
PSN Institute of Technology and Science -Tirunelveli(Dist),MECHATRONICS ENGINEERING,135.5,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90.0,85.0,84.5,,81.5,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),107.5,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,CIVIL ENGINEERING,93.5,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,COMPUTER SCIENCE AND ENGINEERING,82.5,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,ELECTRONICS AND COMMUNICATION ENGINEERING,131.0,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,ELECTRICAL AND ELECTRONICS ENGINEERING,86.0,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,INFORMATION TECHNOLOGY,86.0,,,,,,,2022.0
C.S.I. Institute of Technology - Kanyakumari,MECHANICAL ENGINEERING,91.0,,,,,,,2022.0
CAPE Institute of Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),118.5,108.0,,,113.5,,,2022.0
CAPE Institute of Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,100.0,79.5,86.5,,82.5,,,2022.0
CAPE Institute of Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,95.5,,,,,,,2022.0
CAPE Institute of Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,86.0,,,,,,,2022.0
CAPE Institute of Technology - Thirunelveli,INFORMATION TECHNOLOGY,82.5,,,,,,,2022.0
CAPE Institute of Technology - Thirunelveli,MECHANICAL ENGINEERING,84.0,,,,,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.5,149.0,144.5,159.0,151.0,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,CIVIL ENGINEERING,91.5,,,,,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,COMPUTER SCIENCE AND ENGINEERING,170.0,142.0,115.5,166.5,143.5,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,153.5,110.0,147.0,,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ELECTRICAL AND ELECTRONICS ENGINEERING,126.0,119.0,,,96.0,,,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,INFORMATION TECHNOLOGY,152.5,134.5,108.5,146.0,,,113.0,2022.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,MECHANICAL ENGINEERING,100.5,,,,,,,2022.0
Francis Xavier Engineering College - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,156.0,151.5,167.5,138.0,,149.0,2022.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),157.5,151.5,138.5,142.5,115.0,,,2022.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND BUSSINESS SYSTEM,155.5,147.5,132.0,153.0,118.5,,,2022.0
Francis Xavier Engineering College - Thirunelveli,CIVIL ENGINEERING,135.5,114.5,120.5,,105.0,,,2022.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,170.5,154.0,137.0,169.0,126.5,,133.0,2022.0
Francis Xavier Engineering College - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,169.5,154.5,133.0,168.5,127.0,,,2022.0
Francis Xavier Engineering College - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,140.5,118.5,152.0,104.0,,,2022.0
Francis Xavier Engineering College - Thirunelveli,INFORMATION TECHNOLOGY,163.0,153.5,132.0,160.5,118.0,,,2022.0
Francis Xavier Engineering College - Thirunelveli,MECHANICAL ENGINEERING,139.5,125.0,102.5,139.5,92.5,,,2022.0
"Jayamatha Engineering College, Aralvaimozhi, Kanyakumari District ",COMPUTER SCIENCE AND ENGINEERING,112.5,,,,,,,2022.0
"Jayamatha Engineering College, Aralvaimozhi, Kanyakumari District ",INSTRUMENTATION AND CONTROL ENGINEERING,110.5,,,,,,,2022.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.5,104.5,,,84.0,,,2022.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",COMPUTER SCIENCE AND ENGINEERING,141.5,125.0,92.5,115.0,117.0,,127.0,2022.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,98.5,98.5,,,,,2022.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",INFORMATION TECHNOLOGY,128.0,105.0,106.0,,92.5,,,2022.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",MECHANICAL ENGINEERING,90.0,,,,82.0,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.0,152.0,135.0,152.0,111.5,,100.5,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,BIO TECHNOLOGY,157.0,139.0,103.0,140.0,152.5,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,CIVIL ENGINEERING,131.5,106.5,113.0,,,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,COMPUTER SCIENCE AND ENGINEERING,170.0,157.0,139.0,145.0,90.5,,108.5,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ELECTRONICS AND COMMUNICATION ENGINEERING,162.0,152.0,136.0,152.0,,,123.5,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ELECTRICAL AND ELECTRONICS ENGINEERING,146.0,143.5,121.0,138.0,134.0,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,INFORMATION TECHNOLOGY,163.0,150.0,133.0,92.5,90.0,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,MECHANICAL ENGINEERING,134.5,125.0,100.5,,131.5,,,2022.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,MECHATRONICS ENGINEERING,137.5,124.5,110.0,126.0,,,,2022.0
Mepco Schlenk Engineering College - Virudhunagar,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,176.5,173.0,162.0,169.0,118.0,,113.5,2022.0
Mepco Schlenk Engineering College - Virudhunagar,BIO MEDICAL ENGINEERING,161.5,143.0,132.0,151.5,119.5,,,2022.0
Mepco Schlenk Engineering College - Virudhunagar,BIO TECHNOLOGY,163.5,148.0,136.5,,90.5,,122.5,2022.0
Mepco Schlenk Engineering College - Virudhunagar,CIVIL ENGINEERING,150.0,130.0,109.0,122.0,111.0,,122.5,2022.0
Mepco Schlenk Engineering College - Virudhunagar,COMPUTER SCIENCE AND ENGINEERING,186.58,177.5,172.0,177.5,132.0,,147.5,2022.0
Mepco Schlenk Engineering College - Virudhunagar,ELECTRONICS AND COMMUNICATION ENGINEERING,180.0,176.5,160.5,168.0,129.5,,,2022.0
Mepco Schlenk Engineering College - Virudhunagar,ELECTRICAL AND ELECTRONICS ENGINEERING,169.5,162.0,154.0,160.0,110.0,,91.0,2022.0
Mepco Schlenk Engineering College - Virudhunagar,INFORMATION TECHNOLOGY,176.0,174.5,162.5,166.0,129.5,,,2022.0
Mepco Schlenk Engineering College - Virudhunagar,MECHANICAL ENGINEERING,157.0,142.0,129.0,141.5,89.0,127.0,,2022.0
National College of Engineering - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,128.5,,,,,,,2022.0
National College of Engineering - Thirunelveli,CIVIL ENGINEERING,111.0,,,,,,,2022.0
National College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,80.5,,,,,,,2022.0
National College of Engineering - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,91.5,,,,,,,2022.0
National College of Engineering - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,85.0,,,,,,,2022.0
National College of Engineering - Thirunelveli,MECHANICAL ENGINEERING,88.5,,,,,,,2022.0
National College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),85.0,,,,,,,2022.0
National Engineering College - Kovilpatti,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181.0,175.5,167.0,177.5,137.0,,,2022.0
National Engineering College - Kovilpatti,CIVIL ENGINEERING,155.5,143.0,132.0,126.5,116.5,,,2022.0
National Engineering College - Kovilpatti,COMPUTER SCIENCE AND ENGINEERING,185.0,180.5,167.5,180.5,144.5,,,2022.0
National Engineering College - Kovilpatti,ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,176.5,168.5,179.5,136.5,,,2022.0
National Engineering College - Kovilpatti,ELECTRICAL AND ELECTRONICS ENGINEERING,173.5,166.0,165.0,167.5,117.5,,,2022.0
National Engineering College - Kovilpatti,INFORMATION TECHNOLOGY,180.0,177.5,171.0,175.5,126.0,,,2022.0
National Engineering College - Kovilpatti,MECHANICAL ENGINEERING,159.0,144.0,141.0,,128.5,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.5,101.0,103.0,99.0,102.5,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,AERONAUTICAL ENGINEERING,88.5,,,,,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),113.5,99.0,96.5,,91.0,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,BIO MEDICAL ENGINEERING,81.0,,,,,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,132.5,96.5,98.0,,80.5,,97.0,2022.0
PSN College of Engineering and Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,89.0,,,,,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,87.0,,,,,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,MECHANICAL ENGINEERING,85.0,,,,,,,2022.0
PSN College of Engineering and Technology - Thirunelveli,MECHANICAL AND AUTOMATION ENGINEERING,81.5,,,,,,,2022.0
P.S.R Engineering College - Virudhunagar,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.0,145.5,144.0,132.5,79.5,,,2022.0
P.S.R Engineering College - Virudhunagar,BIO MEDICAL ENGINEERING,126.0,93.0,106.0,118.0,104.5,,,2022.0
P.S.R Engineering College - Virudhunagar,BIO TECHNOLOGY,128.0,100.0,99.5,,114.0,,,2022.0
P.S.R Engineering College - Virudhunagar,CIVIL ENGINEERING,127.0,97.0,89.5,111.0,93.0,,,2022.0
P.S.R Engineering College - Virudhunagar,COMPUTER SCIENCE AND ENGINEERING,155.5,143.0,140.5,137.0,104.0,,101.0,2022.0
P.S.R Engineering College - Virudhunagar,ELECTRONICS AND COMMUNICATION ENGINEERING,147.0,138.5,129.0,118.0,129.0,,,2022.0
P.S.R Engineering College - Virudhunagar,ELECTRICAL AND ELECTRONICS ENGINEERING,131.5,112.0,115.0,103.5,93.0,,,2022.0
P.S.R Engineering College - Virudhunagar,INFORMATION TECHNOLOGY,147.5,140.5,127.0,112.5,106.5,,,2022.0
P.S.R Engineering College - Virudhunagar,MECHANICAL ENGINEERING,108.0,85.5,82.5,98.5,,,,2022.0
PET College of Engineering - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,129.5,108.0,94.0,118.0,84.0,,,2022.0
PET College of Engineering - Thirunelveli,CIVIL ENGINEERING,95.0,,,,,,,2022.0
PET College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,138.0,91.0,93.5,129.5,82.5,,,2022.0
PET College of Engineering - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,125.0,87.5,110.0,116.5,90.0,,,2022.0
PET College of Engineering - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,105.0,88.5,86.5,,,,,2022.0
PET College of Engineering - Thirunelveli,MECHANICAL ENGINEERING,86.0,80.0,,,,,,2022.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,88.0,,,,,,,2022.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,CIVIL ENGINEERING,90.5,,,,,,,2022.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,152.0,87.5,107.5,96.0,94.0,,100.0,2022.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,116.0,,,,,,,2022.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,94.0,,,,,,,2022.0
